Name,smiles
Molecule_574,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncnc1
Molecule_575,CC(=O)N(C)CC#CCN1CCC(F)CC1
Molecule_576,N[C@@H](Cc1c[nH]cn1)C(=O)O
Molecule_577,O=C(O)Cc1ccc(N(CCCl)CCCl)cc1
Molecule_578,O=C(O)c1cn2c(cc(Cl)c3ccc(Cl)cc32)n1
Molecule_579,C=C=CC(C)N(C)Cc1ccccc1
Molecule_580,Cc1ccc(Sc2cncc3sc(C(=O)Nc4ccc(Cl)cc4)cc23)cc1
Molecule_581,CC(=O)/C=N/O
Molecule_582,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c3)cnc2n1
Molecule_583,CN(C)/N=N/c1[nH]cnc1C(N)=O
Molecule_584,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1
Molecule_585,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2CC2CCCCCC2)cc1
Molecule_586,CCNCCCCCCCCCCCCNCC
Molecule_587,Nc1nc(O)c2ncn(CCCCCCCP(=O)(O)CP(=O)(O)O)c2n1
Molecule_588,Cc1c(C)c(C)c(S(=O)(=O)OCCCl)c(C)c1C
Molecule_589,CCOC(=O)c1cnc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c1N
Molecule_590,O=C(Nc1ccc2c(C(=O)c3ccccc3)c(O)n(O)c2c1)c1cccs1
Molecule_591,CC1CCC(=NNc2cccnc2)c2ncc(C(=O)O)c(=O)n21
Molecule_592,O=NN(CCCl)C(=O)NC(C(=O)O)C1CCCCC1
Molecule_593,COC(=O)[C@H](CCSC)NC(=O)[C@@H]1C[C@H](Oc2ccccc2)CN1C(=O)CCC[C@@H](N)CS
Molecule_594,C=CCN1CCCC1CNC(=O)c1c(OC)c(Br)cc(OC)c1OC
Molecule_595,COc1cccc(N(CCCl)CCCl)c1
Molecule_596,CCOC(=S)SCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O
Molecule_597,O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1
Molecule_598,CC(C)C(NC(=O)Cn1cccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F
Molecule_599,O=C(CCCCCCCn1ccnc1)c1ccccc1
Molecule_600,c1cncc([C@@H]2CCCN2)c1
Molecule_601,NCCc1c[nH]c2cc(O)ccc12
Molecule_602,O=C(CSc1ccncc1)N1CCOCC(O)C1
Molecule_603,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)OC)c2ncccc23)CC1
Molecule_604,CN1C[C@@H](C(=O)c2ccc(Cl)cc2)[C@H](c2ccc(Cl)cc2Cl)C1
Molecule_605,CC(C)(Oc1cccc(OC(C)(C)C(=O)O)c1)C(=O)O
Molecule_606,CCn1cc(C(=O)O)c(=O)c2c(C)c(F)c(N3CC(C)NC(C)C3)cc21
Molecule_607,Cn1c2c(c3cc(O)ccc31)CCCC2
Molecule_608,CCCCc1nc2c([nH]1)N1C(=N[C@@H]3CCC[C@@H]31)N(C)C2=O
Molecule_609,O=C(O)c1cn(C2CCC2)c2cc(N3CCNCC3)c(F)cc2c1=O
Molecule_610,c1ccc(Cc2ccccc2OCC2=NCCN2)cc1
Molecule_611,c1ccc2nc(COc3ccc(SCCCc4nnn[nH]4)cc3)ccc2c1
Molecule_612,CCOc1ccc(CC2=C(CCCc3cccc4ccccc34)N3CCCN=C3c3ccccc32)cc1
Molecule_613,O=C1CCC(=O)N1OS(=O)(=O)/C=C/c1ccccc1
Molecule_614,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
Molecule_615,O=C(c1ccccn1)C(O)(Cn1cncn1)c1ccccn1
Molecule_616,CCCc1c(OCCCOc2cccc(NC(=O)C(=O)OCC)c2C#N)ccc(C(C)=O)c1O
Molecule_617,O=C(c1ccccc1)c1ccc(OC(=O)C2CC2)cc1
Molecule_618,N#CCCCCn1c(=O)n(Cc2nc3ccccc3n2CCCC#N)c2ccccc21
Molecule_619,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCC(C(=O)N2CCc3ccccc3C2)CC1
Molecule_620,CCCCCCC(C)(O)CN
Molecule_621,CCCN(C)CCCCCc1ccccc1
Molecule_622,CC/C(=C(\Cc1ccccc1)c1ccc(OCN2CCCCC2)cc1)c1ccccc1
Molecule_623,CCCCCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1
Molecule_624,O=C(CSCc1ccccc1)NC1CCOC1=O
Molecule_625,O=C(O)CN1CCC(CS)C1=O
Molecule_626,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(Br)c1
Molecule_627,CC(OC(=O)Cn1cnc2ccccc2c1=O)C(N)=O
Molecule_628,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@@H]1COc2ccccc2O1
Molecule_629,CC(C)(C)c1ccc(C2=Cc3ccc(NC(=O)Cc4ccccn4)cc3C3=NCCCN23)cc1
Molecule_630,CS(=O)(=O)ON1C(=O)CCC1=O
Molecule_631,CC(C)(C)NCC(O)COc1ccc(O)c(O)c1F
Molecule_632,CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCO)CCCC(=O)O
Molecule_633,CC/C(=C(\c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1
Molecule_634,COc1cccc(/C=C/C(=O)c2ccc(Br)cc2)c1OC
Molecule_635,N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N
Molecule_636,O=C(CC1CCCC1)NCCc1noc(CO)n1
Molecule_637,COc1ccc(Cl)cc1[C@@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
Molecule_638,COc1ccc(CCCN2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1
Molecule_639,CCCOC(=O)/C=C/c1ccc(O)c(O)c1
Molecule_640,C(\CCc1ccccc1)=C(/c1ccccc1)C1CCN(CCCCc2ccccc2)CC1
Molecule_641,C=C(c1ccccc1OCC(O)CNC(C)C)n1cccn1
Molecule_642,COc1oc(=O)c2cc(NC(=O)C(c3ccccc3)c3ccccc3)ccc2c1Cl
Molecule_643,CC(=O)N(CCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)Cc1ccccc1
Molecule_644,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccc(O)cc2)cc1
Molecule_645,CCCCCC(O)c1cccc(OCc2cccc(C(=O)O)c2)c1
Molecule_646,CC(C)N(CCC(CCN(C)C1CCCCC1)(C(N)=O)c1ccccc1)C(C)C
Molecule_647,C=CC(=O)NCCn1nc(C#CCOc2ccccc2)c2c(N)ncnc21
Molecule_648,Cc1nc(NC(=O)CC(C)C)c(C)c(C)c1O
Molecule_649,CCC(C)(C)/N=c1\c(O)c(O)\c1=N/Cc1c(C)cccc1Cl
Molecule_650,CC1=NN(C(=O)OCCC(C)C)C(C)N=N1
Molecule_651,CSc1ccc2nc3sc(C(=O)O)cn3c(=O)c2c1
Molecule_652,COc1noc(C2CN3CCC2CC3)n1
Molecule_653,CCCCCN(C(=O)CC)[C@H]1CCC2C3CC[C@H]4N(C)C(=O)CC[C@]4(C)C3CC[C@@]21C
Molecule_654,C=C(C)C[C@H](CC(=O)O)c1ccccc1
Molecule_655,Cc1sc2nc(SCCCN3CCN(c4ncccn4)CC3)n(N)c(=O)c2c1C
Molecule_656,Cc1n[nH]cc1CNCC(=O)NC(C)(C)C
Molecule_657,O=C(O)CCCCCCNC(=O)c1ccccc1O
Molecule_658,CCOC(=O)c1cnc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c1O
Molecule_659,CN(C)CCCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O
Molecule_660,Nc1nc2c3ccc(S(N)(=O)=O)cc3nc(Cc3ccc4c(c3)OCO4)n2n1
Molecule_661,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCc4ccccc4)CC4C(C2)N(C)CCC341
Molecule_662,CCN(CC)CCNC(=O)c1cc(Cl)ccc1NC(=O)COc1ccc(F)cc1
Molecule_663,Nc1nc2c3ccccc3nc(CCc3ccc(O)cc3)n2n1
Molecule_664,CCOC(=O)C(=O)NCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
Molecule_665,CCN(CC)C(=O)C1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)C1
Molecule_666,CNC(=O)CN1CCCC(CO)(CCCOC)C1
Molecule_667,Oc1cccc2c1C1CCCCC1O2
Molecule_668,CCN(CC)C(=O)CN1CCC[C@@H]2Cc3cc4c(cc3[C@H]21)OCO4
Molecule_669,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1
Molecule_670,COc1cc(C(=O)O)c(OC)cc1CC(C)N
Molecule_671,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(C(F)(F)F)c1)C(=O)O
Molecule_672,CCCCCC(O)c1cccc(OCc2cccc(C(N)=O)c2)c1
Molecule_673,COc1cc(N)c(Cl)cc1C(=O)NCC1CCCN2CCCCC12
Molecule_674,O=C(O)Cc1ccc2c(c1)C=Cc1ccc(Cl)cc1O2
Molecule_675,CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cncnc2)O1
Molecule_676,CC1=C(C(=O)OCc2ccccc2)C(c2cccc(C)c2)NC(=O)N1
Molecule_677,C1=C(c2ccccc2)N2CCCN=C2c2ccccc21
Molecule_678,COc1ccc2sc(C(N)=O)c(OC(C)C)c2c1
Molecule_679,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3ccc(C)nc32)CC1
Molecule_680,O=C1S/C(=C\c2ccc3ccccc3c2)C(=O)N1CC(=O)C(F)(F)F
Molecule_681,CC12C=CC(=O)C=C1[C@H]1C[C@H]1C1C2CCC2(C)C1CCC21CCC(=O)O1
Molecule_682,CC(NCCc1ccc(Cl)cc1)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
Molecule_683,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)CCc1ccc(O)cc1
Molecule_684,CCOC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1
Molecule_685,CN(C(=O)[C@H](CC#Cc1c[nH]cn1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1
Molecule_686,O=C(O)Cc1ccc2c(c1)C(=O)Cc1cc(F)ccc1O2
Molecule_687,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3cc(C#N)c4oc5ccccc5c4c3)C[C@H]12
Molecule_688,C/C=C1\C[C@H]2C=Nc3cc(O)c(OC)cc3C(=O)N2C1
Molecule_689,CCN(CC)CCNC(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2)c(Cl)c1
Molecule_690,CCCCCCCCCCCOc1c(OC)cc(NC(C)CCCN)c2nccc(C)c12
Molecule_691,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccccc4)CC3)ccc21
Molecule_692,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN(C)CCOc1ccc(CC3SC(=O)NC3=O)cc1)O2
Molecule_693,COc1ccccc1/C=C/CC(=O)NCCCCCCCCC(=O)O
Molecule_694,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@H](C)CC21
Molecule_695,CC(C)CCn1c(Cn2c(=O)n(CC#N)c3ccccc32)nc2ccccc21
Molecule_696,CC1(C)C=C(C(=O)NCCCNCc2ccccn2)C(C)(C)N1
Molecule_697,Clc1ccc2c(NCCCN3CCCCC3)ccnc2c1
Molecule_698,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
Molecule_699,C=CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
Molecule_700,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CC(C)N1
Molecule_701,Cc1ccc([C@H]2CC(c3cc(Cl)ccc3O)=NN2C(=O)c2snnc2C)cc1
Molecule_702,COc1c(O)cc(C(=O)O)cc1OS(=O)(=O)O
Molecule_703,Cc1cccnc1
Molecule_704,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1
Molecule_705,c1cc(OCc2ccc3ccccc3n2)cc(OCc2nn[nH]n2)c1
Molecule_706,O=C(c1cnc2ccccc2c1)c1nc(O)c2ccccc2n1
Molecule_707,Nn1c(S)nnc1COc1ccc(Cl)cc1Cl
Molecule_708,Oc1cc2c(cc1SCCc1ccccc1)OCC2
Molecule_709,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
Molecule_710,CCCCS(=O)(=O)Nc1ccc2ccc(OCc3ccc4ccccc4n3)cc2c1
Molecule_711,CCCc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12
Molecule_712,CCC(=O)Oc1ccc(C(=O)c2ccccc2)cc1
Molecule_713,CN/C(=N\CCSCc1nc[nH]c1C)NC#N
Molecule_714,O=C(NCCOS(=O)(=O)O)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Molecule_715,CCn1ccnc1C1COc2ccccc2O1
Molecule_716,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
Molecule_717,CC(C)(C)OC(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1
Molecule_718,COC(=O)CCCNC(=O)CSC1=CC(=O)c2cccc(OC)c2C1=O
Molecule_719,CC(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)C)c1O
Molecule_720,COc1cc(C(C)=O)cc(OC)c1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
Molecule_721,O=C(c1ccc(Cl)cc1Cl)C(O)(Cn1cnnc1)c1ccc(Cl)cc1
Molecule_722,CO/N=C(/C#N)C1=CCCN(C)C1
Molecule_723,CC(C)c1ccc(N(Cc2cc(F)cc(F)c2)S(=O)(=O)c2cccn3cnnc23)cc1
Molecule_724,O=C(O)COc1cccc2c1CCCC2CCCCOC(c1ccccc1)c1ccccc1
Molecule_725,CCCCN(C(=O)c1cc2cc(O)ccc2n1C)c1ccccc1
Molecule_726,Oc1ccc(C2=Nc3ccccc3OC(c3ccccc3Cl)/C2=C/Nc2ccc(Cl)cc2)cc1
Molecule_727,CC1(O)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1
Molecule_728,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CC(=O)N(C)C2CCCCC2)cc1
Molecule_729,Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](CCC(=O)O)C(=O)O)CCCC3)cc2)c1
Molecule_730,O=c1oc(Nc2ccccc2OC(F)(F)F)nc2ccccc12
Molecule_731,CN(CCCCCc1ccccc1)CCCc1ccccc1
Molecule_732,C/N=C(\NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O)NS(N)(=O)=O
Molecule_733,CCN(CC)C(=S)SC(CC(=O)c1ccccc1)c1ccccc1
Molecule_734,O=C(NC1CC1)c1csc(C(O)c2cccc(C(F)(F)F)c2)n1
Molecule_735,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O
Molecule_736,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1
Molecule_737,O=C(N[C@H]1COC1=O)c1ccc(C(=O)Oc2ccccc2)cc1
Molecule_738,CN(C)CCCOc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1
Molecule_739,CC1(c2ccc(F)cc2)OC(/C=C/c2ccsc2)=CC1=O
Molecule_740,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
Molecule_741,CO[C@H]1C(=O)N2C(C(=O)O)=C(CF)CS(=O)(=O)C12
Molecule_742,Cc1c(O)c(CC[C@H](C)C(=O)O)c(O)c2c1COC2=O
Molecule_743,Nc1ccccc1NC(=O)Nc1ccccc1
Molecule_744,COCC#CCC(NS(=O)(=O)c1ccc(NC(=O)c2ccc(Br)cc2)cc1)C(=O)O
Molecule_745,O=C1C=CC(=O)C=C1
Molecule_746,NC(CC(=O)O)C(O)C(O)C(N)CC(=O)O
Molecule_747,COc1ccc(C2CNC(=O)C2)cc1OC
Molecule_748,Cc1nc2ccccn2c1C(=O)N/N=C/c1ccc(O)cc1
Molecule_749,CC(C)(CCCOc1ccc(CCCc2ccccc2)cc1)C(=O)O
Molecule_750,CCCCCC(C)CCC(=O)CC(=O)N[C@H]1CCOC1=O
Molecule_751,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12
Molecule_752,Cc1cc2c(cc1C)NC(c1c(O)ccc3ccccc13)C1C(=O)CC(C)(C)CC1=N2
Molecule_753,N[C@H](/C=C\[C@@H]1C[C@H]1c1c[nH]cn1)CC1CCCCC1
Molecule_754,O=C(Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1)c1cccnc1
Molecule_755,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)C=CS2(=O)=O
Molecule_756,CN(CCCl)CCCl
Molecule_757,NC(Cc1nsnc1O)C(=O)O
Molecule_758,Cc1ccc(NC2=C(Cl)C(=O)c3cccnc3C2=O)cc1
Molecule_759,O=C1/C(=C/c2ccccn2)CCC/C1=C\c1ccccn1
Molecule_760,O=C(OCN1C(=O)CC1Sc1nc2ccccc2o1)c1ccccc1
Molecule_761,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1
Molecule_762,O=C1NC(c2cccnc2)Nc2[nH]cnc21
Molecule_763,C=CCOc1cccc(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)c1
Molecule_764,CC(=O)N(C)CC#CCN1CCC(OS(=O)(=O)c2ccc(C)cc2)C1
Molecule_765,O=C(O)CCCCCCCOc1ccc(NC(=O)c2c(O)nc3cccc(Cl)c3c2O)cc1
Molecule_766,CN(C)c1cc(CNc2ncnc3[nH]ncc23)ccn1
Molecule_767,CC(C)(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O
Molecule_768,Nc1ccc2c(c1)NC(=O)c1cc(N)cnc1O2
Molecule_769,Cc1cnn(CCC(=O)N2C[C@@H]3CC[C@H]2CN(CC(=O)N(C)C)C3)c1
Molecule_770,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1
Molecule_771,O=C(O)CC1(Cc2nc3cc(F)ccc3n2Cc2ccc(Cl)cc2)CCCC1
Molecule_772,C=C(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1
Molecule_773,O=C(Nc1cc(Cl)ccc1O)c1ccc(F)cc1
Molecule_774,c1cncc(CN2CCN(CC3CCCCN3)CC2)c1
Molecule_775,OCCCCCCCCCC(Br)CCO
Molecule_776,CCC1NN(C(C)=O)C(CC)NN1C(C)=O
Molecule_777,NC(=S)N/N=C/CC(=O)c1ccccc1
Molecule_778,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(Cl)ccc12
Molecule_779,COC(=O)/C=C/c1ccc(OC)c(OC)c1
Molecule_780,COC(=O)C(C)(C)CCCOc1ccc(C(=O)c2ccc(OCCCC(C)(C)C(=O)OC)cc2)cc1
Molecule_781,Cc1coc(C2CN3CCC2CC3)n1
Molecule_782,COc1ccccc1C(=O)NC[C@]1(c2ccccc2)CC[C@@H](NC(=O)c2ccccc2)CC1
Molecule_783,c1ccc(Cc2ccc(OCCN3CCCC3)cc2)cc1
Molecule_784,N=C(N)c1ccc(C(=O)Nc2cccc(CCC(=O)O)c2)cc1
Molecule_785,OCC1(CO)COC1
Molecule_786,CCCCN(C)C(=O)CCCCCSC(Cc1ccc(O)cc1)c1ccc(O)cc1
Molecule_787,O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1
Molecule_788,Cc1nc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)ccc1Br
Molecule_789,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
Molecule_790,O=C(O)c1ccc(O)c(C(=O)/C=C/c2cccc(OCc3ccccc3)c2)c1
Molecule_791,COc1ccc(C(=O)c2c(C)n(CCN3CCCCC3)c3ccccc23)cc1
Molecule_792,Oc1cc2c(cc1O)CNCC2
Molecule_793,Oc1c(Cl)c(OCC(F)(F)F)nc(C(Cl)(Cl)Cl)c1Cl
Molecule_794,O=C(O)CC/N=C(\S)NNC(=O)Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21
Molecule_795,CCCCNC(=O)COC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1
Molecule_796,COc1ccccc1Cn1cnc2c(N(C)C)ncnc21
Molecule_797,N#Cc1ccc(O)c(C(=O)/C=C/c2ccc(OCc3ccc4ccccc4n3)cc2)c1
Molecule_798,COC(=O)c1ccc(OCC(O)CNC(C)C)cc1
Molecule_799,COc1ccc(/C=N/c2ccc(C(=O)c3ccc(OC)cc3OC)cc2)cc1
Molecule_800,O=C(O)CCC1(CCC(=O)O)Cc2cc(OCc3ccccc3)ccc2C1=O
Molecule_801,COc1ccc(CC2CCN2)cc1
Molecule_802,O=S(=O)(/C=C/c1ccccc1)OCCCl
Molecule_803,CC1C/C(=N\Nc2ccccc2)c2ncc(C(=O)O)c(=O)n2C1
Molecule_804,CSCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O
Molecule_805,COC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1ccccc1
Molecule_806,CC/C(=C(\c1ccc(OC(C)=O)cc1)c1cccc(OC(C)=O)c1)c1cccc(OC(C)=O)c1
Molecule_807,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
Molecule_808,CC(=O)NCC1CN(c2ccc(C(C)=O)c(O)c2)C(=O)O1
Molecule_809,CC(NC(=O)c1ccc(CN(C)C)cc1)c1ccccc1
Molecule_810,CO[C@H]1C(=O)N2C(C(=O)C(C)(C)C)=C(CSc3nnnn3C)CS(=O)(=O)[C@H]12
Molecule_811,NCCC(=O)Nc1nnc(S(N)(=O)=O)s1
Molecule_812,CC1CCC[C@H]2[C@](C)(CC3=CC(=O)C(Cl)=CC3=O)[C@@H](C)CC[C@]12C
Molecule_813,CCc1ccc(Cl)oc1=O
Molecule_814,CCCCC[C@H](O)/C=C/C1[C@@H]2C[C@@H](O)[C@H]1C/C=C\CCCC(=O)O2
Molecule_815,COc1ccc(F)c(CN2CCN(C(=O)C(C)C)CC2)c1
Molecule_816,CCCNS(=O)(=O)c1cc(S(=O)(=O)NCCC)c2ccc(C)nc2c1O
Molecule_817,CNC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C(C)C)cc1
Molecule_818,COc1ccc(OCC(O)CNC(C)C)c(/C=C/CO)c1
Molecule_819,O=C(C1=C(O)c2ccccc2S(=O)(=O)N1Cc1ccccc1)c1ccccc1
Molecule_820,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2cccnc2c1
Molecule_821,CC#CCOC1(C(F)(F)F)OC(=O)Nc2ccc(Cl)cc21
Molecule_822,CCc1nnc2c(NC3CCCC3)nc3ccccc3n12
Molecule_823,c1ccc2c(c1)cc1n2CCCNC1
Molecule_824,CCn1c(=O)n(Cc2nc3ccccc3n2CCCC(O)C(C)=O)c2ccccc21
Molecule_825,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12
Molecule_826,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)Cc1ccccc1)C(C)C
Molecule_827,NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O
Molecule_828,CCCCOC1c2c(ncn2Cc2ccc(OC)cc2)N=CN(C)N1C
Molecule_829,O=C1OC(O)(c2ccccc2)C(Cc2ccccc2)=C1c1ccc2c(c1)OCO2
Molecule_830,COc1cc(C2C3=C(COC3=O)Nc3c2c2cccnc2c2ncccc32)cc(OC)c1OC
Molecule_831,O=C(O)c1n[nH]c2c1OCC2
Molecule_832,O=S1NC(Cc2c[nH]c3ccc(Br)cc23)=NO1
Molecule_833,CCOC(=O)c1ccccc1OCC(O)CNCCNC(=O)C(C)C
Molecule_834,Clc1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1
Molecule_835,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
Molecule_836,CCOC(=O)C1(CCCc2ccc(Cl)cc2)OC12CCCCC2
Molecule_837,CCCc1cc(=O)oc2c(C(=O)[C@H](C)[C@H](C)O)c(O)c3c(c12)OC(C)(C)C=C3
Molecule_838,CC(C)(CCCCOc1ccc(CCCCc2ccccc2)cc1)C(=O)OCc1cccnc1
Molecule_839,CCc1nnc2c(NC3CCCCC3)nc3ccccc3n12
Molecule_840,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(Cl)c21
Molecule_841,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC
Molecule_842,CCn1c(=O)c2nc(C=O)cn2c2ccccc21
Molecule_843,CCCCC(=O)c1ccc2c(c1)CCO2
Molecule_844,CN1CCC(c2ccccc2)C1
Molecule_845,CCN1CCCC1CNC(=O)c1cc(NS(N)(=O)=O)ccc1OC
Molecule_846,CN(Cc1c[nH]c2nc(N)nc(N)c12)c1ccc(C(=O)N(C)C(CCC(=O)O)C(=O)O)cc1
Molecule_847,CCOC(=O)/C=C\Oc1ccc(F)cc1
Molecule_848,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCOCC3)cc21
Molecule_849,CC(N)(/C=C/CC(N)C(=O)O)C(=O)O
Molecule_850,CN(Cc1ccc(Cl)cc1Cl)C(=O)c1ccc(NC(=O)C2CC2)cc1
Molecule_851,COc1ccc(OC)c(CNCC(=O)Nc2cccc(OCc3ccccc3)c2)c1
Molecule_852,Nc1nc(O)c2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc2n1
Molecule_853,CCCc1csc(SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)n1
Molecule_854,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
Molecule_855,CCCC1CC(=O)N(OS(C)(=O)=O)C1=O
Molecule_856,O=C(Nc1ccc(Cl)cc1)OCCCc1c[nH]cn1
Molecule_857,CSc1cccc(N2CCN(CCCON3C(=O)c4ccccc4C3=O)CC2)c1
Molecule_858,c1ccc(CN2CCN(CCCN3CCN(Cc4ccccc4)CC3)CC2)cc1
Molecule_859,CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CCC(COC(C)=O)CC21
Molecule_860,CC1(C)OC(c2ccc(Br)cc2)=CC1=O
Molecule_861,CCCCC/C=C\C/C=C\C/C=C\C=C\C1CCCC(=O)C1
Molecule_862,CC(C)(C)c1cc(C(=O)CCC2CC2)cc2c1OCC2(C)C
Molecule_863,CC(CNCC(O)c1ccccc1)NC(=O)Cc1ccccc1
Molecule_864,NCC1CCCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
